file_name,synth_prediction
POSCAR_mp-29771_copy2_opt.vasp,1
POSCAR_mp-29803_copy1_opt.vasp,0
POSCAR_mp-29803_copy2_opt.vasp,0
POSCAR_mp-29848_copy1_opt.vasp,1
POSCAR_mp-29848_copy2_opt.vasp,0
POSCAR_mp-29900_copy1_opt.vasp,1
POSCAR_mp-29900_copy2_opt.vasp,0
POSCAR_mp-29941_copy1_opt.vasp,0
POSCAR_mp-29973_copy1_opt.vasp,0
POSCAR_mp-29973_copy2_opt.vasp,0
POSCAR_mp-30009_copy1_opt.vasp,0
POSCAR_mp-30009_copy2_opt.vasp,0
POSCAR_mp-30031_copy2_opt.vasp,1
POSCAR_mp-30033_copy1_opt.vasp,1
POSCAR_mp-30033_copy2_opt.vasp,0
POSCAR_mp-30034_copy1_opt.vasp,1
POSCAR_mp-30034_copy2_opt.vasp,0
POSCAR_mp-30045_copy1_opt.vasp,0
POSCAR_mp-30045_copy2_opt.vasp,1
POSCAR_mp-300_copy2_opt.vasp,0
POSCAR_mp-30106_copy1_opt.vasp,1
POSCAR_mp-30106_copy2_opt.vasp,0
POSCAR_mp-30139_copy1_opt.vasp,0
POSCAR_mp-30139_copy2_opt.vasp,0
POSCAR_mp-30275_copy1_opt.vasp,0
POSCAR_mp-30275_copy2_opt.vasp,1
POSCAR_mp-30337_copy1_opt.vasp,0
POSCAR_mp-30338_copy1_opt.vasp,0
POSCAR_mp-30343_copy1_opt.vasp,0
POSCAR_mp-30351_copy2_opt.vasp,0
POSCAR_mp-30352_copy1_opt.vasp,0
POSCAR_mp-30352_copy2_opt.vasp,0
POSCAR_mp-30353_copy1_opt.vasp,0
POSCAR_mp-30353_copy2_opt.vasp,0
POSCAR_mp-30356_copy1_opt.vasp,0
POSCAR_mp-30356_copy2_opt.vasp,0
POSCAR_mp-30357_copy2_opt.vasp,0
POSCAR_mp-30360_copy1_opt.vasp,0
POSCAR_mp-30360_copy2_opt.vasp,0
POSCAR_mp-30362_copy1_opt.vasp,0
POSCAR_mp-30362_copy2_opt.vasp,0
POSCAR_mp-30363_copy1_opt.vasp,0
POSCAR_mp-30363_copy2_opt.vasp,0
POSCAR_mp-30364_copy1_opt.vasp,0
POSCAR_mp-30365_copy1_opt.vasp,0
POSCAR_mp-30365_copy2_opt.vasp,0
POSCAR_mp-30366_copy1_opt.vasp,0
POSCAR_mp-30367_copy1_opt.vasp,0
POSCAR_mp-30368_copy1_opt.vasp,0
POSCAR_mp-30368_copy2_opt.vasp,0
POSCAR_mp-30373_copy1_opt.vasp,0
POSCAR_mp-30373_copy2_opt.vasp,0
POSCAR_mp-30379_copy1_opt.vasp,0
POSCAR_mp-30379_copy2_opt.vasp,1
POSCAR_mp-30380_copy1_opt.vasp,0
POSCAR_mp-30380_copy2_opt.vasp,0
POSCAR_mp-30383_copy1_opt.vasp,0
POSCAR_mp-30385_copy1_opt.vasp,0
POSCAR_mp-30385_copy2_opt.vasp,0
POSCAR_mp-30386_copy1_opt.vasp,0
POSCAR_mp-30386_copy2_opt.vasp,1
POSCAR_mp-303_copy1_opt.vasp,0
POSCAR_mp-30401_copy1_opt.vasp,0
POSCAR_mp-30401_copy2_opt.vasp,0
POSCAR_mp-30409_copy1_opt.vasp,0
POSCAR_mp-30410_copy1_opt.vasp,0
POSCAR_mp-30410_copy2_opt.vasp,0
POSCAR_mp-30417_copy1_opt.vasp,0
POSCAR_mp-30417_copy2_opt.vasp,0
POSCAR_mp-30418_copy1_opt.vasp,0
POSCAR_mp-30418_copy2_opt.vasp,0
POSCAR_mp-30421_copy1_opt.vasp,0
POSCAR_mp-30421_copy2_opt.vasp,0
POSCAR_mp-27873_copy1_opt.vasp,0
POSCAR_mp-2837_copy2_opt.vasp,0
POSCAR_mp-2838_copy1_opt.vasp,0
POSCAR_mp-28395_copy1_opt.vasp,0
POSCAR_mp-28395_copy2_opt.vasp,0
POSCAR_mp-2839_copy1_opt.vasp,0
POSCAR_mp-2839_copy2_opt.vasp,0
POSCAR_mp-28400_copy1_opt.vasp,0
POSCAR_mp-28400_copy2_opt.vasp,0
POSCAR_mp-2840_copy1_opt.vasp,0
POSCAR_mp-2840_copy2_opt.vasp,0
POSCAR_mp-2841_copy1_opt.vasp,0
POSCAR_mp-2841_copy2_opt.vasp,0
POSCAR_mp-28448_copy1_opt.vasp,0
POSCAR_mp-28448_copy2_opt.vasp,1
POSCAR_mp-2844_copy1_opt.vasp,0
POSCAR_mp-2844_copy2_opt.vasp,0
POSCAR_mp-2847_copy1_opt.vasp,0
POSCAR_mp-2847_copy2_opt.vasp,0
POSCAR_mp-28483_copy1_opt.vasp,0
POSCAR_mp-28495_copy1_opt.vasp,1
POSCAR_mp-28495_copy2_opt.vasp,0
POSCAR_mp-2849_copy1_opt.vasp,0
POSCAR_mp-2849_copy2_opt.vasp,0
POSCAR_mp-284_copy1_opt.vasp,0
POSCAR_mp-2850_copy1_opt.vasp,0
POSCAR_mp-2851_copy1_opt.vasp,0
POSCAR_mp-2852_copy1_opt.vasp,1
POSCAR_mp-2852_copy2_opt.vasp,0
POSCAR_mp-2853_copy1_opt.vasp,1
POSCAR_mp-2856_copy1_opt.vasp,1
POSCAR_mp-2856_copy2_opt.vasp,0
POSCAR_mp-2857_copy1_opt.vasp,1
POSCAR_mp-2858_copy1_opt.vasp,0
POSCAR_mp-2858_copy2_opt.vasp,0
POSCAR_mp-2861_copy1_opt.vasp,0
POSCAR_mp-2861_copy2_opt.vasp,0
POSCAR_mp-2863_copy2_opt.vasp,0
POSCAR_mp-286_copy1_opt.vasp,1
POSCAR_mp-286_copy2_opt.vasp,1
POSCAR_mp-28704_copy1_opt.vasp,0
POSCAR_mp-28704_copy2_opt.vasp,0
POSCAR_mp-28753_copy1_opt.vasp,0
POSCAR_mp-28753_copy2_opt.vasp,0
POSCAR_mp-28793_copy1_opt.vasp,0
POSCAR_mp-28793_copy2_opt.vasp,0
POSCAR_mp-28879_copy1_opt.vasp,0
POSCAR_mp-28879_copy2_opt.vasp,0
POSCAR_mp-28893_copy1_opt.vasp,0
POSCAR_mp-28893_copy2_opt.vasp,1
POSCAR_mp-288_copy1_opt.vasp,0
POSCAR_mp-288_copy2_opt.vasp,0
POSCAR_mp-28919_copy1_opt.vasp,0
POSCAR_mp-28919_copy2_opt.vasp,0
POSCAR_mp-28963_copy1_opt.vasp,1
POSCAR_mp-28963_copy2_opt.vasp,0
POSCAR_mp-29131_copy1_opt.vasp,0
POSCAR_mp-29131_copy2_opt.vasp,0
POSCAR_mp-29145_copy1_opt.vasp,0
POSCAR_mp-29145_copy2_opt.vasp,0
POSCAR_mp-29184_copy1_opt.vasp,0
POSCAR_mp-29184_copy2_opt.vasp,0
POSCAR_mp-291_copy1_opt.vasp,0
POSCAR_mp-29266_copy1_opt.vasp,0
POSCAR_mp-29266_copy2_opt.vasp,0
POSCAR_mp-292_copy1_opt.vasp,0
POSCAR_mp-292_copy2_opt.vasp,0
POSCAR_mp-29422_copy1_opt.vasp,1
POSCAR_mp-29422_copy2_opt.vasp,0
POSCAR_mp-29443_copy1_opt.vasp,0
POSCAR_mp-29443_copy2_opt.vasp,1
POSCAR_mp-29453_copy1_opt.vasp,1
POSCAR_mp-29453_copy2_opt.vasp,0
POSCAR_mp-29487_copy1_opt.vasp,1
POSCAR_mp-29487_copy2_opt.vasp,0
POSCAR_mp-29504_copy1_opt.vasp,0
POSCAR_mp-29504_copy2_opt.vasp,0
POSCAR_mp-29537_copy1_opt.vasp,1
POSCAR_mp-29537_copy2_opt.vasp,0
POSCAR_mp-29551_copy1_opt.vasp,0
POSCAR_mp-295_copy1_opt.vasp,1
POSCAR_mp-295_copy2_opt.vasp,1
POSCAR_mp-29617_copy1_opt.vasp,0
POSCAR_mp-29617_copy2_opt.vasp,0
POSCAR_mp-29620_copy1_opt.vasp,0
POSCAR_mp-29630_copy1_opt.vasp,0
POSCAR_mp-29630_copy2_opt.vasp,0
POSCAR_mp-29635_copy1_opt.vasp,0
POSCAR_mp-29635_copy2_opt.vasp,0
POSCAR_mp-29646_copy1_opt.vasp,0
POSCAR_mp-29646_copy2_opt.vasp,0
POSCAR_mp-29651_copy1_opt.vasp,0
POSCAR_mp-29651_copy2_opt.vasp,0
POSCAR_mp-29663_copy1_opt.vasp,0
POSCAR_mp-29665_copy1_opt.vasp,0
POSCAR_mp-29671_copy1_opt.vasp,0
POSCAR_mp-29671_copy2_opt.vasp,1
POSCAR_mp-29711_copy1_opt.vasp,1
POSCAR_mp-29711_copy2_opt.vasp,0
POSCAR_mp-2826_copy2_opt.vasp,0
POSCAR_mp-2827_copy2_opt.vasp,0
POSCAR_mp-2828_copy1_opt.vasp,1
POSCAR_mp-282_copy2_opt.vasp,0
POSCAR_mp-28306_copy1_opt.vasp,1
POSCAR_mp-28306_copy2_opt.vasp,0
POSCAR_mp-28319_copy1_opt.vasp,0
POSCAR_mp-28319_copy2_opt.vasp,1
POSCAR_mp-2831_copy1_opt.vasp,0
POSCAR_mp-2831_copy2_opt.vasp,0
POSCAR_mp-2832_copy1_opt.vasp,0
POSCAR_mp-2832_copy2_opt.vasp,0
POSCAR_mp-2836_copy1_opt.vasp,0
POSCAR_mp-2836_copy2_opt.vasp,0
POSCAR_mp-2837_copy1_opt.vasp,0
POSCAR_mp-480_copy2_opt.vasp,0
POSCAR_mp-481_copy1_opt.vasp,0
POSCAR_mp-481_copy2_opt.vasp,0
POSCAR_mp-485_copy1_opt.vasp,0
POSCAR_mp-485_copy2_opt.vasp,0
POSCAR_mp-486_copy1_opt.vasp,0
POSCAR_mp-486_copy2_opt.vasp,0
POSCAR_mp-487_copy1_opt.vasp,0
POSCAR_mp-487_copy2_opt.vasp,1
POSCAR_mp-489_copy1_opt.vasp,0
POSCAR_mp-489_copy2_opt.vasp,1
POSCAR_mp-491_copy1_opt.vasp,0
POSCAR_mp-491_copy2_opt.vasp,0
POSCAR_mp-493_copy1_opt.vasp,0
POSCAR_mp-493_copy2_opt.vasp,0
POSCAR_mp-494_copy1_opt.vasp,0
POSCAR_mp-494_copy2_opt.vasp,0
POSCAR_mp-495_copy2_opt.vasp,0
POSCAR_mp-496_copy1_opt.vasp,0
POSCAR_mp-496_copy2_opt.vasp,0
POSCAR_mp-502_copy1_opt.vasp,0
POSCAR_mp-502_copy2_opt.vasp,0
POSCAR_mp-503_copy1_opt.vasp,1
POSCAR_mp-503_copy2_opt.vasp,1
POSCAR_mp-504100_copy1_opt.vasp,0
POSCAR_mp-504100_copy2_opt.vasp,0
POSCAR_mp-504731_copy1_opt.vasp,0
POSCAR_mp-504731_copy2_opt.vasp,0
POSCAR_mp-504746_copy1_opt.vasp,1
POSCAR_mp-504746_copy2_opt.vasp,0
POSCAR_mp-504768_copy1_opt.vasp,0
POSCAR_mp-504768_copy2_opt.vasp,0
POSCAR_mp-504769_copy1_opt.vasp,0
POSCAR_mp-504769_copy2_opt.vasp,0
POSCAR_mp-504781_copy2_opt.vasp,0
POSCAR_mp-505302_copy1_opt.vasp,0
POSCAR_mp-505302_copy2_opt.vasp,0
POSCAR_mp-505363_copy1_opt.vasp,0
POSCAR_mp-505363_copy2_opt.vasp,0
POSCAR_mp-505531_copy1_opt.vasp,0
POSCAR_mp-505531_copy2_opt.vasp,1
POSCAR_mp-505534_copy1_opt.vasp,0
POSCAR_mp-505534_copy2_opt.vasp,0
POSCAR_mp-505536_copy1_opt.vasp,0
POSCAR_mp-505569_copy1_opt.vasp,0
POSCAR_mp-505569_copy2_opt.vasp,0
POSCAR_mp-505577_copy1_opt.vasp,0
POSCAR_mp-505577_copy2_opt.vasp,0
POSCAR_mp-505622_copy1_opt.vasp,0
POSCAR_mp-505622_copy2_opt.vasp,0
POSCAR_mp-505626_copy1_opt.vasp,0
POSCAR_mp-505626_copy2_opt.vasp,0
POSCAR_mp-505692_copy1_opt.vasp,0
POSCAR_mp-505692_copy2_opt.vasp,0
POSCAR_mp-505780_copy1_opt.vasp,0
POSCAR_mp-505780_copy2_opt.vasp,0
POSCAR_mp-507_copy1_opt.vasp,0
POSCAR_mp-507_copy2_opt.vasp,0
POSCAR_mp-510032_copy1_opt.vasp,0
POSCAR_mp-27873_copy2_opt.vasp,0
POSCAR_mp-2789_copy1_opt.vasp,0
POSCAR_mp-2789_copy2_opt.vasp,0
POSCAR_mp-2790_copy1_opt.vasp,0
POSCAR_mp-2790_copy2_opt.vasp,0
POSCAR_mp-27919_copy1_opt.vasp,1
POSCAR_mp-27923_copy1_opt.vasp,0
POSCAR_mp-27923_copy2_opt.vasp,0
POSCAR_mp-27945_copy1_opt.vasp,0
POSCAR_mp-27945_copy2_opt.vasp,0
POSCAR_mp-2794_copy1_opt.vasp,0
POSCAR_mp-2794_copy2_opt.vasp,0
POSCAR_mp-27953_copy1_opt.vasp,0
POSCAR_mp-27953_copy2_opt.vasp,0
POSCAR_mp-2795_copy1_opt.vasp,1
POSCAR_mp-27962_copy1_opt.vasp,0
POSCAR_mp-27962_copy2_opt.vasp,0
POSCAR_mp-2796_copy1_opt.vasp,0
POSCAR_mp-2796_copy2_opt.vasp,0
POSCAR_mp-27971_copy2_opt.vasp,0
POSCAR_mp-27972_copy2_opt.vasp,0
POSCAR_mp-27974_copy1_opt.vasp,0
POSCAR_mp-27974_copy2_opt.vasp,1
POSCAR_mp-27975_copy1_opt.vasp,1
POSCAR_mp-27975_copy2_opt.vasp,0
POSCAR_mp-27976_copy1_opt.vasp,1
POSCAR_mp-27976_copy2_opt.vasp,0
POSCAR_mp-2797_copy2_opt.vasp,0
POSCAR_mp-27987_copy1_opt.vasp,0
POSCAR_mp-27987_copy2_opt.vasp,0
POSCAR_mp-27988_copy1_opt.vasp,1
POSCAR_mp-27988_copy2_opt.vasp,0
POSCAR_mp-279_copy1_opt.vasp,0
POSCAR_mp-2800_copy1_opt.vasp,0
POSCAR_mp-2800_copy2_opt.vasp,0
POSCAR_mp-28013_copy1_opt.vasp,0
POSCAR_mp-28015_copy1_opt.vasp,0
POSCAR_mp-28015_copy2_opt.vasp,1
POSCAR_mp-28027_copy1_opt.vasp,1
POSCAR_mp-28027_copy2_opt.vasp,0
POSCAR_mp-2802_copy1_opt.vasp,0
POSCAR_mp-28044_copy1_opt.vasp,1
POSCAR_mp-28044_copy2_opt.vasp,0
POSCAR_mp-28056_copy1_opt.vasp,1
POSCAR_mp-28056_copy2_opt.vasp,0
POSCAR_mp-2805_copy1_opt.vasp,0
POSCAR_mp-2805_copy2_opt.vasp,0
POSCAR_mp-2806_copy2_opt.vasp,0
POSCAR_mp-2807_copy1_opt.vasp,1
POSCAR_mp-2807_copy2_opt.vasp,1
POSCAR_mp-2808_copy1_opt.vasp,0
POSCAR_mp-280_copy1_opt.vasp,1
POSCAR_mp-280_copy2_opt.vasp,1
POSCAR_mp-28116_copy1_opt.vasp,1
POSCAR_mp-28116_copy2_opt.vasp,0
POSCAR_mp-28117_copy2_opt.vasp,0
POSCAR_mp-2811_copy1_opt.vasp,0
POSCAR_mp-2811_copy2_opt.vasp,0
POSCAR_mp-2812_copy1_opt.vasp,0
POSCAR_mp-2812_copy2_opt.vasp,0
POSCAR_mp-2816_copy2_opt.vasp,0
POSCAR_mp-2818_copy1_opt.vasp,0
POSCAR_mp-2819_copy1_opt.vasp,0
POSCAR_mp-2819_copy2_opt.vasp,0
POSCAR_mp-281_copy1_opt.vasp,0
POSCAR_mp-281_copy2_opt.vasp,0
POSCAR_mp-28212_copy1_opt.vasp,0
POSCAR_mp-28212_copy2_opt.vasp,0
POSCAR_mp-28214_copy1_opt.vasp,0
POSCAR_mp-28214_copy2_opt.vasp,1
POSCAR_mp-28223_copy1_opt.vasp,0
POSCAR_mp-2822_copy1_opt.vasp,1
POSCAR_mp-2822_copy2_opt.vasp,1
POSCAR_mp-28233_copy1_opt.vasp,1
POSCAR_mp-28233_copy2_opt.vasp,0
POSCAR_mp-2823_copy1_opt.vasp,1
POSCAR_mp-2823_copy2_opt.vasp,1
POSCAR_mp-28241_copy1_opt.vasp,0
POSCAR_mp-28241_copy2_opt.vasp,1
POSCAR_mp-28246_copy1_opt.vasp,0
POSCAR_mp-2824_copy1_opt.vasp,0
POSCAR_mp-2824_copy2_opt.vasp,0
POSCAR_mp-2825_copy1_opt.vasp,0
POSCAR_mp-2826_copy1_opt.vasp,0
POSCAR_mp-282_copy1_opt.vasp,0
POSCAR_mp-510032_copy2_opt.vasp,0
POSCAR_mp-510098_copy2_opt.vasp,0
POSCAR_mp-510140_copy1_opt.vasp,1
POSCAR_mp-510140_copy2_opt.vasp,0
POSCAR_mp-510148_copy1_opt.vasp,0
POSCAR_mp-510148_copy2_opt.vasp,0
POSCAR_mp-510164_copy1_opt.vasp,0
POSCAR_mp-510164_copy2_opt.vasp,0
POSCAR_mp-510184_copy1_opt.vasp,0
POSCAR_mp-510184_copy2_opt.vasp,0
POSCAR_mp-510198_copy1_opt.vasp,0
POSCAR_mp-510198_copy2_opt.vasp,1
POSCAR_mp-510209_copy1_opt.vasp,0
POSCAR_mp-510209_copy2_opt.vasp,0
POSCAR_mp-510219_copy1_opt.vasp,0
POSCAR_mp-510219_copy2_opt.vasp,0
POSCAR_mp-510262_copy1_opt.vasp,0
POSCAR_mp-510262_copy2_opt.vasp,1
POSCAR_mp-510350_copy1_opt.vasp,0
POSCAR_mp-510350_copy2_opt.vasp,0
POSCAR_mp-510374_copy1_opt.vasp,1
POSCAR_mp-510374_copy2_opt.vasp,1
POSCAR_mp-510400_copy1_opt.vasp,0
POSCAR_mp-510400_copy2_opt.vasp,0
POSCAR_mp-510401_copy1_opt.vasp,1
POSCAR_mp-510401_copy2_opt.vasp,1
POSCAR_mp-510402_copy1_opt.vasp,1
POSCAR_mp-510402_copy2_opt.vasp,1
POSCAR_mp-510404_copy1_opt.vasp,1
POSCAR_mp-510404_copy2_opt.vasp,1
POSCAR_mp-510421_copy1_opt.vasp,1
POSCAR_mp-510421_copy2_opt.vasp,0
POSCAR_mp-510436_copy1_opt.vasp,0
POSCAR_mp-510437_copy1_opt.vasp,0
POSCAR_mp-510437_copy2_opt.vasp,0
POSCAR_mp-510438_copy1_opt.vasp,1
POSCAR_mp-510438_copy2_opt.vasp,0
POSCAR_mp-510493_copy1_opt.vasp,0
POSCAR_mp-510493_copy2_opt.vasp,0
POSCAR_mp-510503_copy1_opt.vasp,0
POSCAR_mp-510521_copy1_opt.vasp,0
POSCAR_mp-510521_copy2_opt.vasp,0
POSCAR_mp-510522_copy1_opt.vasp,0
POSCAR_mp-510522_copy2_opt.vasp,0
POSCAR_mp-510536_copy1_opt.vasp,1
POSCAR_mp-510536_copy2_opt.vasp,0
POSCAR_mp-510557_copy1_opt.vasp,0
POSCAR_mp-510557_copy2_opt.vasp,0
POSCAR_mp-510568_copy1_opt.vasp,0
POSCAR_mp-510568_copy2_opt.vasp,1
POSCAR_mp-510623_copy1_opt.vasp,0
POSCAR_mp-510623_copy2_opt.vasp,0
POSCAR_mp-510691_copy1_opt.vasp,0
POSCAR_mp-510691_copy2_opt.vasp,0
POSCAR_mp-511_copy1_opt.vasp,0
POSCAR_mp-511_copy2_opt.vasp,0
POSCAR_mp-514_copy1_opt.vasp,0
POSCAR_mp-514_copy2_opt.vasp,0
POSCAR_mp-515_copy1_opt.vasp,0
POSCAR_mp-515_copy2_opt.vasp,0
POSCAR_mp-516_copy1_opt.vasp,1
POSCAR_mp-516_copy2_opt.vasp,1
POSCAR_mp-517_copy1_opt.vasp,0
POSCAR_mp-517_copy2_opt.vasp,0
POSCAR_mp-519_copy1_opt.vasp,1
POSCAR_mp-519_copy2_opt.vasp,1
POSCAR_mp-522_copy1_opt.vasp,0
POSCAR_mp-522_copy2_opt.vasp,0
POSCAR_mp-523_copy1_opt.vasp,0
POSCAR_mp-523_copy2_opt.vasp,0
POSCAR_mp-526_copy2_opt.vasp,0
POSCAR_mp-527_copy1_opt.vasp,0
POSCAR_mp-528_copy1_opt.vasp,0
POSCAR_mp-528_copy2_opt.vasp,0
POSCAR_mp-529_copy1_opt.vasp,0
POSCAR_mp-530_copy1_opt.vasp,0
POSCAR_mp-530_copy2_opt.vasp,0
POSCAR_mp-534_copy1_opt.vasp,0
POSCAR_mp-534_copy2_opt.vasp,1
POSCAR_mp-535_copy1_opt.vasp,0
POSCAR_mp-535_copy2_opt.vasp,0
POSCAR_mp-537_copy1_opt.vasp,0
POSCAR_mp-537_copy2_opt.vasp,0
POSCAR_mp-538_copy1_opt.vasp,1
POSCAR_mp-538_copy2_opt.vasp,1
POSCAR_mp-539_copy1_opt.vasp,1
POSCAR_mp-539_copy2_opt.vasp,0
POSCAR_mp-540010_copy1_opt.vasp,0
POSCAR_mp-540010_copy2_opt.vasp,0
POSCAR_mp-540546_copy1_opt.vasp,0
POSCAR_mp-540546_copy2_opt.vasp,0
POSCAR_mp-540701_copy1_opt.vasp,0
POSCAR_mp-540743_copy1_opt.vasp,0
POSCAR_mp-540743_copy2_opt.vasp,0
POSCAR_mp-540783_copy1_opt.vasp,1
POSCAR_mp-540783_copy2_opt.vasp,0
POSCAR_mp-540884_copy1_opt.vasp,0
POSCAR_mp-540912_copy1_opt.vasp,0
POSCAR_mp-540912_copy2_opt.vasp,1
POSCAR_mp-540_copy1_opt.vasp,0
POSCAR_mp-540_copy2_opt.vasp,0
POSCAR_mp-541013_copy1_opt.vasp,0
POSCAR_mp-541013_copy2_opt.vasp,1
POSCAR_mp-541155_copy1_opt.vasp,0
POSCAR_mp-541155_copy2_opt.vasp,1
POSCAR_mp-541441_copy1_opt.vasp,0
POSCAR_mp-541441_copy2_opt.vasp,1
POSCAR_mp-541582_copy1_opt.vasp,0
POSCAR_mp-541582_copy2_opt.vasp,0
POSCAR_mp-541656_copy1_opt.vasp,1
POSCAR_mp-541656_copy2_opt.vasp,0
POSCAR_mp-541_copy1_opt.vasp,0
POSCAR_mp-541_copy2_opt.vasp,0
POSCAR_mp-542106_copy1_opt.vasp,0
POSCAR_mp-542106_copy2_opt.vasp,0
POSCAR_mp-542309_copy1_opt.vasp,1
POSCAR_mp-542309_copy2_opt.vasp,0
POSCAR_mp-542342_copy1_opt.vasp,0
POSCAR_mp-542342_copy2_opt.vasp,0
POSCAR_mp-542437_copy1_opt.vasp,0
POSCAR_mp-542437_copy2_opt.vasp,0
POSCAR_mp-542441_copy1_opt.vasp,0
POSCAR_mp-542441_copy2_opt.vasp,1
POSCAR_mp-542449_copy1_opt.vasp,1
POSCAR_mp-542449_copy2_opt.vasp,0
POSCAR_mp-542458_copy1_opt.vasp,0
POSCAR_mp-542573_copy1_opt.vasp,0
POSCAR_mp-542573_copy2_opt.vasp,0
POSCAR_mp-542632_copy1_opt.vasp,1
POSCAR_mp-542633_copy1_opt.vasp,0
POSCAR_mp-542633_copy2_opt.vasp,0
POSCAR_mp-542640_copy1_opt.vasp,1
POSCAR_mp-542640_copy2_opt.vasp,0
POSCAR_mp-542734_copy1_opt.vasp,0
POSCAR_mp-542734_copy2_opt.vasp,0
POSCAR_mp-542748_copy1_opt.vasp,0
POSCAR_mp-542748_copy2_opt.vasp,0
POSCAR_mp-542777_copy1_opt.vasp,0
POSCAR_mp-542779_copy1_opt.vasp,0
POSCAR_mp-542779_copy2_opt.vasp,0
POSCAR_mp-542844_copy1_opt.vasp,0
POSCAR_mp-542844_copy2_opt.vasp,1
POSCAR_mp-542846_copy1_opt.vasp,0
POSCAR_mp-542846_copy2_opt.vasp,1
POSCAR_mp-543001_copy1_opt.vasp,0
POSCAR_mp-543001_copy2_opt.vasp,0
POSCAR_mp-543019_copy1_opt.vasp,0
POSCAR_mp-543019_copy2_opt.vasp,0
POSCAR_mp-543057_copy1_opt.vasp,1
POSCAR_mp-543057_copy2_opt.vasp,0
POSCAR_mp-544_copy1_opt.vasp,0
POSCAR_mp-544_copy2_opt.vasp,0
POSCAR_mp-545488_copy1_opt.vasp,1
POSCAR_mp-545488_copy2_opt.vasp,0
POSCAR_mp-545512_copy1_opt.vasp,0
POSCAR_mp-545512_copy2_opt.vasp,0
POSCAR_mp-545552_copy1_opt.vasp,1
POSCAR_mp-545552_copy2_opt.vasp,0
POSCAR_mp-545719_copy1_opt.vasp,1
POSCAR_mp-545719_copy2_opt.vasp,0
POSCAR_mp-559550_copy1_opt.vasp,1
POSCAR_mp-559550_copy2_opt.vasp,0
POSCAR_mp-559605_copy2_opt.vasp,0
POSCAR_mp-559741_copy1_opt.vasp,1
POSCAR_mp-559741_copy2_opt.vasp,0
POSCAR_mp-559798_copy2_opt.vasp,0
POSCAR_mp-559928_copy1_opt.vasp,1
POSCAR_mp-559928_copy2_opt.vasp,0
POSCAR_mp-559931_copy1_opt.vasp,0
POSCAR_mp-559931_copy2_opt.vasp,1
POSCAR_mp-559_copy1_opt.vasp,0
POSCAR_mp-559_copy2_opt.vasp,0
POSCAR_mp-560025_copy1_opt.vasp,1
POSCAR_mp-560025_copy2_opt.vasp,0
POSCAR_mp-560030_copy1_opt.vasp,0
POSCAR_mp-560030_copy2_opt.vasp,0
POSCAR_mp-560236_copy1_opt.vasp,1
POSCAR_mp-560236_copy2_opt.vasp,1
POSCAR_mp-560338_copy1_opt.vasp,1
POSCAR_mp-560338_copy2_opt.vasp,0
POSCAR_mp-560588_copy1_opt.vasp,0
POSCAR_mp-560882_copy1_opt.vasp,0
POSCAR_mp-560882_copy2_opt.vasp,1
POSCAR_mp-560902_copy2_opt.vasp,0
POSCAR_mp-561038_copy1_opt.vasp,1
POSCAR_mp-561038_copy2_opt.vasp,0
POSCAR_mp-561149_copy1_opt.vasp,0
POSCAR_mp-561149_copy2_opt.vasp,0
POSCAR_mp-561153_copy1_opt.vasp,0
POSCAR_mp-561153_copy2_opt.vasp,1
POSCAR_mp-561224_copy1_opt.vasp,1
POSCAR_mp-561224_copy2_opt.vasp,0
POSCAR_mp-561397_copy1_opt.vasp,1
POSCAR_mp-561397_copy2_opt.vasp,0
POSCAR_mp-561428_copy1_opt.vasp,1
POSCAR_mp-561428_copy2_opt.vasp,0
POSCAR_mp-561637_copy1_opt.vasp,0
POSCAR_mp-561637_copy2_opt.vasp,0
POSCAR_mp-561664_copy1_opt.vasp,1
POSCAR_mp-561664_copy2_opt.vasp,0
POSCAR_mp-561779_copy1_opt.vasp,1
POSCAR_mp-561779_copy2_opt.vasp,0
POSCAR_mp-561804_copy1_opt.vasp,1
POSCAR_mp-561804_copy2_opt.vasp,0
POSCAR_mp-561877_copy1_opt.vasp,0
POSCAR_mp-561877_copy2_opt.vasp,0
POSCAR_mp-562054_copy1_opt.vasp,0
POSCAR_mp-562054_copy2_opt.vasp,1
POSCAR_mp-562100_copy1_opt.vasp,1
POSCAR_mp-562100_copy2_opt.vasp,0
POSCAR_mp-562468_copy1_opt.vasp,0
POSCAR_mp-562468_copy2_opt.vasp,1
POSCAR_mp-562490_copy1_opt.vasp,1
POSCAR_mp-562490_copy2_opt.vasp,0
POSCAR_mp-562610_copy1_opt.vasp,1
POSCAR_mp-562610_copy2_opt.vasp,0
POSCAR_mp-562_copy1_opt.vasp,0
POSCAR_mp-563_copy1_opt.vasp,0
POSCAR_mp-564_copy1_opt.vasp,0
POSCAR_mp-564_copy2_opt.vasp,1
POSCAR_mp-565994_copy1_opt.vasp,0
POSCAR_mp-565994_copy2_opt.vasp,1
POSCAR_mp-565_copy1_opt.vasp,0
POSCAR_mp-565_copy2_opt.vasp,0
POSCAR_mp-566285_copy1_opt.vasp,1
POSCAR_mp-566285_copy2_opt.vasp,0
POSCAR_mp-566755_copy1_opt.vasp,1
POSCAR_mp-566755_copy2_opt.vasp,0
POSCAR_mp-566801_copy1_opt.vasp,0
POSCAR_mp-566801_copy2_opt.vasp,1
POSCAR_mp-566_copy1_opt.vasp,0
POSCAR_mp-566_copy2_opt.vasp,1
